Date,Month,TimeOfDay,Item,PriceNaira,Quantity,IsWetSeason,IsInSeason,DaysSinceDelivery,StorageType,CurrentInflationRate,IsMarketDay,IsReligiousPeriod,TransportDisruption,SoldOut
2024-April-11,April,Morning,Catfish (obokun) fresh,4278.4,51,1,0,4,cold,34.8,0,0,0,1
2024-April-11,April,Morning,Catfish dried,7348.37,82,1,0,5,room,34.8,1,0,0,1
2024-April-11,April,Morning,Chicken Wings,4037.93,70,1,0,1,cold,34.8,0,0,0,1
2024-April-11,April,Morning,Tomato,1582.05,87,1,0,5,room,34.8,0,0,0,0
2024-April-11,April,Morning,Onion bulb,985.69,19,1,1,4,room,34.8,0,1,0,1
2024-April-11,April,Morning,Sweet potato,636.24,32,1,0,4,room,34.8,0,0,0,1
2024-April-11,April,Morning,Yam tuber,747.05,94,1,1,3,room,34.8,1,0,0,1
2024-April-11,April,Afternoon,Agric eggs medium size,2638.55,70,1,0,4,room,34.8,0,0,0,0
2024-April-11,April,Afternoon,Beans brown,1976.84,36,1,0,4,room,34.8,0,0,0,0
2024-April-11,April,Afternoon,Beans white black eye,1723.9,80,1,0,2,room,34.8,0,0,0,0
2024-April-11,April,Afternoon,Beef Bone in,4852.48,66,1,0,5,cold,34.8,1,0,0,1
2024-April-11,April,Afternoon,Beef boneless,6165.79,53,1,0,1,cold,34.8,0,0,0,1
2024-April-11,April,Afternoon,Catfish (obokun) fresh,3587.05,58,1,0,3,cold,34.8,0,0,0,0
2024-April-11,April,Afternoon,Catfish dried,6923.74,43,1,0,4,room,34.8,0,0,0,1
2024-April-11,April,Afternoon,Chicken Wings,3528.34,59,1,0,1,cold,34.8,0,0,0,0
2024-April-11,April,Afternoon,Tomato,1776.37,41,1,0,1,room,34.8,0,0,0,0
2024-April-11,April,Afternoon,Onion bulb,764.7,60,1,1,1,room,34.8,0,0,0,1
2024-April-11,April,Afternoon,Sweet potato,1405.8,54,1,0,5,room,34.8,0,0,0,1
2024-April-11,April,Afternoon,Yam tuber,627.78,36,1,1,2,room,34.8,0,0,0,0
2024-April-11,April,Evening,Agric eggs medium size,833.83,54,1,0,4,room,34.8,0,0,0,0
2024-April-11,April,Evening,Beans brown,679.53,43,1,0,3,room,34.8,0,0,0,0
2024-April-11,April,Evening,Beans white black eye,1233.11,23,1,0,4,room,34.8,0,0,0,0
2024-April-11,April,Evening,Beef Bone in,2726.93,54,1,0,4,cold,34.8,1,0,0,1
2024-April-11,April,Evening,Beef boneless,4650.82,25,1,0,2,cold,34.8,0,0,0,1
2024-April-11,April,Evening,Catfish (obokun) fresh,2997.66,28,1,0,1,cold,34.8,0,0,0,0
2024-April-11,April,Evening,Catfish dried,4597.51,22,1,0,1,room,34.8,0,0,0,0
2024-April-11,April,Evening,Chicken Wings,2440.11,55,1,0,3,cold,34.8,0,0,0,0
2024-April-11,April,Evening,Tomato,1177.12,75,1,0,4,room,34.8,1,0,0,0
2024-April-11,April,Evening,Onion bulb,663.29,37,1,1,1,room,34.8,1,0,0,1
2024-April-11,April,Evening,Sweet potato,413.06,38,1,0,3,room,34.8,0,0,0,0
2024-April-11,April,Evening,Yam tuber,530.27,26,1,1,2,room,34.8,0,0,0,1
2024-April-12,April,Morning,Agric eggs medium size,2436.77,49,1,0,5,room,34.8,0,0,1,0
2024-April-12,April,Morning,Beans brown,1877.25,25,1,0,4,room,34.8,0,0,1,1
2024-April-12,April,Morning,Beans white black eye,1223.76,45,1,0,5,room,34.8,0,1,1,1
2024-April-12,April,Morning,Beef Bone in,4174.21,21,1,0,4,cold,34.8,0,1,1,1
2024-April-12,April,Morning,Beef boneless,5866.49,37,1,0,1,cold,34.8,0,1,1,1
2024-April-12,April,Morning,Catfish (obokun) fresh,3668.72,52,1,0,4,cold,34.8,0,0,1,1
2024-April-12,April,Morning,Catfish dried,7505.37,46,1,0,3,room,34.8,0,0,1,0
2024-April-12,April,Morning,Chicken Wings,3594.17,83,1,0,5,cold,34.8,0,0,1,1
2024-April-12,April,Morning,Tomato,1591.4,37,1,0,5,room,34.8,0,0,1,1
2024-April-12,April,Morning,Onion bulb,991.7,85,1,1,3,room,34.8,0,0,1,1
2024-April-12,April,Morning,Sweet potato,929.22,38,1,0,2,room,34.8,0,1,1,0
2024-April-12,April,Morning,Yam tuber,677.92,77,1,1,4,room,34.8,1,0,1,1
2024-April-12,April,Afternoon,Agric eggs medium size,1649.23,20,1,0,1,room,34.8,0,0,1,0
2024-April-12,April,Afternoon,Beans brown,1641.49,63,1,0,5,room,34.8,0,0,1,0
2024-April-12,April,Afternoon,Beans white black eye,1705.98,34,1,0,3,room,34.8,0,0,1,0
2024-April-12,April,Afternoon,Beef Bone in,4149.1,56,1,0,5,cold,34.8,0,0,1,0
2024-April-12,April,Afternoon,Beef boneless,5763.78,57,1,0,5,cold,34.8,0,0,1,1
2024-April-12,April,Afternoon,Catfish (obokun) fresh,4298.55,17,1,0,1,cold,34.8,0,0,1,0
2024-April-12,April,Afternoon,Catfish dried,7760.23,34,1,0,3,room,34.8,0,0,1,0
2024-April-12,April,Afternoon,Chicken Wings,2999.21,37,1,0,1,cold,34.8,0,0,1,0
2024-April-12,April,Afternoon,Tomato,1911.05,29,1,0,2,room,34.8,0,0,1,1
2024-April-12,April,Afternoon,Onion bulb,950.98,35,1,1,1,room,34.8,0,0,1,1
2024-April-12,April,Afternoon,Sweet potato,795.43,39,1,0,2,room,34.8,0,0,1,0
2024-April-12,April,Afternoon,Yam tuber,560.16,49,1,1,1,room,34.8,1,0,1,1
2024-April-12,April,Evening,Agric eggs medium size,1624.38,56,1,0,3,room,34.8,0,0,1,0
2024-April-12,April,Evening,Beans brown,1336.49,19,1,0,3,room,34.8,0,0,1,0
2024-April-12,April,Evening,Beans white black eye,1022.14,30,1,0,2,room,34.8,1,0,1,0
2024-April-12,April,Evening,Beef Bone in,2489.61,13,1,0,5,cold,34.8,0,0,1,0
2024-April-12,April,Evening,Beef boneless,2546.79,15,1,0,2,cold,34.8,0,0,1,0
2024-April-12,April,Evening,Catfish (obokun) fresh,3557.91,16,1,0,4,cold,34.8,0,0,1,0
2024-April-12,April,Evening,Catfish dried,4911.74,39,1,0,1,room,34.8,0,0,1,0
2024-April-12,April,Evening,Chicken Wings,3038.71,34,1,0,4,cold,34.8,0,0,1,0
2024-April-12,April,Evening,Tomato,734.29,79,1,0,4,room,34.8,1,0,1,1
2024-April-12,April,Evening,Onion bulb,775.34,27,1,1,5,room,34.8,0,0,1,1
2024-April-12,April,Evening,Sweet potato,586.91,57,1,0,5,room,34.8,1,0,1,0
2024-April-12,April,Evening,Yam tuber,379.69,36,1,1,3,room,34.8,1,0,1,1
2024-April-13,April,Morning,Agric eggs medium size,2089.69,71,1,0,5,room,34.8,0,0,0,0
2024-April-13,April,Morning,Beans brown,1956.16,79,1,0,3,room,34.8,0,0,0,1
2024-April-13,April,Morning,Beans white black eye,1433.41,71,1,0,3,room,34.8,0,0,0,1
2024-April-13,April,Morning,Beef Bone in,3862.56,60,1,0,2,cold,34.8,0,0,0,1
2024-April-13,April,Morning,Beef boneless,5483.2,72,1,0,2,cold,34.8,0,0,0,0
2024-April-13,April,Morning,Catfish (obokun) fresh,4257.55,66,1,0,5,cold,34.8,1,0,0,1
2024-April-13,April,Morning,Catfish dried,5915.74,71,1,0,3,room,34.8,0,0,0,1
2024-April-13,April,Morning,Chicken Wings,4631.31,36,1,0,5,cold,34.8,0,0,0,1
2024-April-13,April,Morning,Tomato,1172.8,46,1,0,1,room,34.8,0,1,0,1
2024-April-13,April,Morning,Onion bulb,965.2,63,1,1,2,room,34.8,0,0,0,0
2024-April-13,April,Morning,Sweet potato,867.76,81,1,0,3,room,34.8,0,0,0,1
2024-April-13,April,Morning,Yam tuber,906.68,58,1,1,4,room,34.8,0,0,0,1
2024-April-13,April,Afternoon,Agric eggs medium size,2099.04,79,1,0,3,room,34.8,0,0,0,0
2024-April-13,April,Afternoon,Beans brown,1780.2,72,1,0,3,room,34.8,1,0,0,1
2024-April-13,April,Afternoon,Beans white black eye,1368.79,61,1,0,2,room,34.8,0,0,0,1
2024-April-13,April,Afternoon,Beef Bone in,4153.3,48,1,0,3,cold,34.8,0,0,0,0
2024-April-13,April,Afternoon,Beef boneless,6078.01,50,1,0,1,cold,34.8,0,0,0,1
2024-April-13,April,Afternoon,Catfish (obokun) fresh,4094.71,51,1,0,3,cold,34.8,0,0,0,1
2024-April-13,April,Afternoon,Catfish dried,7376.94,33,1,0,4,room,34.8,0,0,0,0
2024-April-13,April,Afternoon,Chicken Wings,3026.59,42,1,0,5,cold,34.8,0,0,0,0
2024-April-13,April,Afternoon,Tomato,1420.26,57,1,0,1,room,34.8,0,0,0,1
2024-April-13,April,Afternoon,Onion bulb,675.47,36,1,1,4,room,34.8,0,0,0,1
2024-April-13,April,Afternoon,Sweet potato,613.45,29,1,0,1,room,34.8,0,0,0,0
2024-April-13,April,Afternoon,Yam tuber,846.94,115,1,1,2,room,34.8,1,0,0,0
2024-April-13,April,Evening,Agric eggs medium size,1994.22,32,1,0,5,room,34.8,0,0,0,0
2024-April-13,April,Evening,Beans brown,840.26,36,1,0,2,room,34.8,0,0,0,0
2024-April-13,April,Evening,Beans white black eye,1173.28,40,1,0,2,room,34.8,0,1,0,0
2024-April-13,April,Evening,Beef Bone in,3543.68,41,1,0,1,cold,34.8,0,0,0,0
2024-April-13,April,Evening,Beef boneless,3731.53,29,1,0,2,cold,34.8,0,0,0,0
2024-April-13,April,Evening,Catfish (obokun) fresh,2535.69,10,1,0,3,cold,34.8,0,0,0,0
2024-April-13,April,Evening,Catfish dried,2208.29,34,1,0,1,room,34.8,0,1,0,0
2024-April-13,April,Evening,Chicken Wings,2309.23,37,1,0,4,cold,34.8,1,0,0,0
2024-April-13,April,Evening,Tomato,1472.11,120,1,0,4,room,34.8,1,0,0,1
2024-April-13,April,Evening,Onion bulb,1010.74,27,1,1,4,room,34.8,0,0,0,0
2024-April-13,April,Evening,Sweet potato,301.78,57,1,0,1,room,34.8,0,0,0,0
2024-April-13,April,Evening,Yam tuber,324.92,29,1,1,4,room,34.8,1,0,0,0
2024-April-14,April,Morning,Agric eggs medium size,2736.0,49,1,0,3,room,34.8,0,1,0,1
2024-April-14,April,Morning,Beans brown,1894.76,48,1,0,1,room,34.8,0,0,0,1
2024-April-14,April,Morning,Beans white black eye,1034.28,107,1,0,2,room,34.8,1,0,0,0
2024-April-14,April,Morning,Beef Bone in,4974.29,66,1,0,4,cold,34.8,0,0,0,0
2024-April-14,April,Morning,Beef boneless,4907.65,54,1,0,5,cold,34.8,0,0,0,0
2024-April-14,April,Morning,Catfish (obokun) fresh,4645.73,73,1,0,2,cold,34.8,0,0,0,1
2024-April-14,April,Morning,Catfish dried,10369.97,58,1,0,5,room,34.8,0,0,0,1
2024-April-14,April,Morning,Chicken Wings,4087.75,35,1,0,2,cold,34.8,0,0,0,1
2024-April-14,April,Morning,Tomato,1156.81,66,1,0,4,room,34.8,0,0,0,1
2024-April-14,April,Morning,Onion bulb,1292.26,30,1,1,3,room,34.8,0,0,0,1
2024-April-14,April,Morning,Sweet potato,663.61,83,1,0,2,room,34.8,0,0,0,1
2024-April-14,April,Morning,Yam tuber,696.71,30,1,1,2,room,34.8,0,0,0,1
2024-April-14,April,Afternoon,Agric eggs medium size,2529.37,19,1,0,3,room,34.8,0,0,0,0
2024-April-14,April,Afternoon,Beans brown,1476.83,77,1,0,1,room,34.8,0,0,0,0
2024-April-14,April,Afternoon,Beans white black eye,1672.56,43,1,0,4,room,34.8,0,0,0,0
2024-April-14,April,Afternoon,Beef Bone in,4145.96,60,1,0,1,cold,34.8,0,0,0,0
2024-April-14,April,Afternoon,Beef boneless,6217.72,57,1,0,1,cold,34.8,0,0,0,1
2024-April-14,April,Afternoon,Catfish (obokun) fresh,4540.8,22,1,0,4,cold,34.8,0,0,0,1
2024-April-14,April,Afternoon,Catfish dried,7110.44,48,1,0,5,room,34.8,0,0,0,0
2024-April-14,April,Afternoon,Chicken Wings,3645.31,52,1,0,3,cold,34.8,0,0,0,1
2024-April-14,April,Afternoon,Tomato,1018.83,50,1,0,1,room,34.8,1,0,0,0
2024-April-14,April,Afternoon,Onion bulb,530.59,28,1,1,1,room,34.8,0,0,0,1
2024-April-14,April,Afternoon,Sweet potato,997.91,49,1,0,3,room,34.8,0,0,0,1
2024-April-14,April,Afternoon,Yam tuber,1220.4,44,1,1,5,room,34.8,0,0,0,1
2024-April-14,April,Evening,Agric eggs medium size,742.65,19,1,0,1,room,34.8,0,0,0,0
2024-April-14,April,Evening,Beans brown,1479.27,39,1,0,5,room,34.8,0,0,0,0
2024-April-14,April,Evening,Beans white black eye,1405.6,49,1,0,5,room,34.8,0,0,0,0
2024-April-14,April,Evening,Beef Bone in,3004.27,85,1,0,2,cold,34.8,1,0,0,0
2024-April-14,April,Evening,Beef boneless,4505.51,67,1,0,2,cold,34.8,0,0,0,0
2024-April-14,April,Evening,Catfish (obokun) fresh,2233.11,66,1,0,4,cold,34.8,0,0,0,1
2024-April-14,April,Evening,Catfish dried,4097.32,49,1,0,1,room,34.8,0,1,0,0
2024-April-14,April,Evening,Chicken Wings,2787.72,44,1,0,2,cold,34.8,0,0,0,0
2024-April-14,April,Evening,Tomato,942.18,26,1,0,5,room,34.8,0,0,0,0
2024-April-14,April,Evening,Onion bulb,751.7,58,1,1,4,room,34.8,1,0,0,1
2024-April-14,April,Evening,Sweet potato,737.68,34,1,0,2,room,34.8,0,0,0,0
2024-April-14,April,Evening,Yam tuber,554.88,47,1,1,2,room,34.8,0,0,0,0
2024-April-15,April,Morning,Agric eggs medium size,2318.42,65,1,0,2,room,34.8,0,0,0,0
2024-April-15,April,Morning,Beans brown,1588.84,17,1,0,5,room,34.8,1,0,0,0
2024-April-15,April,Morning,Beans white black eye,1474.28,37,1,0,3,room,34.8,0,0,0,0
2024-April-15,April,Morning,Beef Bone in,4298.61,39,1,0,3,cold,34.8,0,0,0,1
2024-April-15,April,Morning,Beef boneless,5705.57,41,1,0,4,cold,34.8,0,0,0,0
2024-April-15,April,Morning,Catfish (obokun) fresh,3831.55,72,1,0,2,cold,34.8,0,0,0,1
2024-April-15,April,Morning,Catfish dried,6874.71,51,1,0,3,room,34.8,0,0,0,1
2024-April-15,April,Morning,Chicken Wings,3182.05,45,1,0,1,cold,34.8,1,0,0,1
2024-April-15,April,Morning,Tomato,858.79,57,1,0,3,room,34.8,0,0,0,1
2024-April-15,April,Morning,Onion bulb,755.47,98,1,1,3,room,34.8,0,0,0,1
2024-April-15,April,Morning,Sweet potato,1028.71,40,1,0,3,room,34.8,0,0,0,1
2024-April-15,April,Morning,Yam tuber,562.77,61,1,1,1,room,34.8,0,1,0,1
2024-April-15,April,Afternoon,Agric eggs medium size,2032.88,52,1,0,4,room,34.8,0,0,0,0
2024-April-15,April,Afternoon,Beans brown,1762.72,59,1,0,1,room,34.8,0,0,0,0
2024-April-15,April,Afternoon,Beans white black eye,1870.04,47,1,0,4,room,34.8,0,0,0,0
2024-April-15,April,Afternoon,Beef Bone in,4424.39,61,1,0,2,cold,34.8,0,0,0,0
2024-April-15,April,Afternoon,Beef boneless,5516.44,43,1,0,3,cold,34.8,1,1,0,0
2024-April-15,April,Afternoon,Catfish (obokun) fresh,3552.68,75,1,0,5,cold,34.8,0,0,0,1
2024-April-15,April,Afternoon,Catfish dried,9181.72,53,1,0,3,room,34.8,0,1,0,1
2024-April-15,April,Afternoon,Chicken Wings,3732.24,87,1,0,1,cold,34.8,1,0,0,1
2024-April-15,April,Afternoon,Tomato,2473.23,60,1,0,5,room,34.8,0,0,0,1
2024-April-15,April,Afternoon,Onion bulb,712.2,45,1,1,2,room,34.8,0,0,0,0
2024-April-15,April,Afternoon,Sweet potato,1053.27,50,1,0,2,room,34.8,0,0,0,0
2024-April-15,April,Afternoon,Yam tuber,713.85,77,1,1,4,room,34.8,1,0,0,0
2024-April-15,April,Evening,Agric eggs medium size,1310.38,46,1,0,5,room,34.8,0,0,0,0
2024-April-15,April,Evening,Beans brown,1402.61,51,1,0,5,room,34.8,0,1,0,1
2024-April-15,April,Evening,Beans white black eye,1042.79,54,1,0,2,room,34.8,0,0,0,1
2024-April-15,April,Evening,Beef Bone in,3100.38,31,1,0,1,cold,34.8,0,0,0,0
2024-April-15,April,Evening,Beef boneless,4462.89,19,1,0,5,cold,34.8,0,0,0,0
2024-April-15,April,Evening,Catfish (obokun) fresh,3089.44,61,1,0,2,cold,34.8,0,1,0,0
2024-April-15,April,Evening,Catfish dried,2932.78,41,1,0,5,room,34.8,1,0,0,1
2024-April-15,April,Evening,Chicken Wings,2973.2,43,1,0,3,cold,34.8,1,0,0,0
2024-April-15,April,Evening,Tomato,941.51,64,1,0,1,room,34.8,0,1,0,1
2024-April-15,April,Evening,Onion bulb,648.32,31,1,1,4,room,34.8,0,0,0,1
2024-April-15,April,Evening,Sweet potato,385.43,49,1,0,3,room,34.8,1,0,0,1
2024-April-15,April,Evening,Yam tuber,535.5,24,1,1,5,room,34.8,0,0,0,0
2024-July-01,July,Morning,Agric eggs medium size,1933.2,65,1,0,3,room,34.8,0,0,0,0
2024-July-01,July,Morning,Beans brown,1250.47,25,1,0,1,room,34.8,0,0,0,0
2024-July-01,July,Morning,Beans white black eye,1630.18,59,1,0,5,room,34.8,1,1,0,0
2024-July-01,July,Morning,Beef Bone in,4118.19,118,1,0,1,cold,34.8,1,0,0,1
2024-July-01,July,Morning,Beef boneless,6381.02,100,1,0,5,cold,34.8,0,0,0,1
2024-July-01,July,Morning,Catfish (obokun) fresh,4449.93,83,1,0,4,cold,34.8,0,0,0,1
2024-July-01,July,Morning,Catfish dried,5929.13,81,1,0,5,room,34.8,1,0,0,1
2024-July-01,July,Morning,Chicken Wings,5992.94,45,1,0,2,cold,34.8,0,1,0,0
2024-July-01,July,Morning,Tomato,1044.65,59,1,0,1,room,34.8,0,0,0,0
2024-July-01,July,Morning,Onion bulb,1860.65,34,1,0,4,room,34.8,0,0,0,0
2024-July-01,July,Morning,Sweet potato,434.18,29,1,1,2,room,34.8,0,0,0,1
2024-July-01,July,Morning,Yam tuber,749.56,49,1,1,5,room,34.8,0,0,0,0
2024-July-01,July,Afternoon,Agric eggs medium size,1809.95,71,1,0,3,room,34.8,0,0,0,1
2024-July-01,July,Afternoon,Beans brown,1304.0,41,1,0,2,room,34.8,0,0,0,1
2024-July-01,July,Afternoon,Beans white black eye,1397.15,47,1,0,1,room,34.8,0,0,0,1
2024-July-01,July,Afternoon,Beef Bone in,4092.37,55,1,0,2,cold,34.8,0,0,0,0
2024-July-01,July,Afternoon,Beef boneless,5679.61,53,1,0,3,cold,34.8,0,0,0,1
2024-July-01,July,Afternoon,Catfish (obokun) fresh,4829.51,31,1,0,2,cold,34.8,0,0,0,1
2024-July-01,July,Afternoon,Catfish dried,6941.74,35,1,0,3,room,34.8,0,1,0,1
2024-July-01,July,Afternoon,Chicken Wings,3740.29,51,1,0,3,cold,34.8,0,0,0,1
2024-July-01,July,Afternoon,Tomato,1972.06,103,1,0,4,room,34.8,1,0,0,1
2024-July-01,July,Afternoon,Onion bulb,1246.16,53,1,0,3,room,34.8,0,0,0,0
2024-July-01,July,Afternoon,Sweet potato,525.86,29,1,1,1,room,34.8,0,0,0,1
2024-July-01,July,Afternoon,Yam tuber,855.64,48,1,1,5,room,34.8,0,0,0,0
2024-July-01,July,Evening,Agric eggs medium size,1396.52,65,1,0,4,room,34.8,0,0,0,0
2024-July-01,July,Evening,Beans brown,1558.43,66,1,0,4,room,34.8,0,0,0,0
2024-July-01,July,Evening,Beans white black eye,1578.74,35,1,0,5,room,34.8,0,0,0,0
2024-July-01,July,Evening,Beef Bone in,1375.26,28,1,0,2,cold,34.8,0,0,0,0
2024-July-01,July,Evening,Beef boneless,3630.53,33,1,0,2,cold,34.8,0,0,0,0
2024-July-01,July,Evening,Catfish (obokun) fresh,2395.82,24,1,0,1,cold,34.8,0,0,0,1
2024-July-01,July,Evening,Catfish dried,6924.37,20,1,0,3,room,34.8,0,0,0,1
2024-July-01,July,Evening,Chicken Wings,1819.84,32,1,0,1,cold,34.8,0,0,0,0
2024-July-01,July,Evening,Tomato,571.67,33,1,0,2,room,34.8,0,0,0,1
2024-July-01,July,Evening,Onion bulb,752.46,72,1,0,3,room,34.8,1,0,0,0
2024-July-01,July,Evening,Sweet potato,360.98,13,1,1,2,room,34.8,0,0,0,1
2024-July-01,July,Evening,Yam tuber,691.0,52,1,1,5,room,34.8,0,0,0,0
2024-July-02,July,Morning,Agric eggs medium size,2610.68,53,1,0,4,room,34.8,0,0,0,1
2024-July-02,July,Morning,Beans brown,1614.6,77,1,0,5,room,34.8,0,0,0,0
2024-July-02,July,Morning,Beans white black eye,1499.17,100,1,0,1,room,34.8,0,1,0,1
2024-July-02,July,Morning,Beef Bone in,4197.88,60,1,0,1,cold,34.8,0,0,0,0
2024-July-02,July,Morning,Beef boneless,6601.0,49,1,0,3,cold,34.8,0,0,0,1
2024-July-02,July,Morning,Catfish (obokun) fresh,3750.85,70,1,0,4,cold,34.8,0,0,0,1
2024-July-02,July,Morning,Catfish dried,7686.31,66,1,0,4,room,34.8,0,0,0,0
2024-July-02,July,Morning,Chicken Wings,4404.31,40,1,0,3,cold,34.8,0,0,0,1
2024-July-02,July,Morning,Tomato,1566.7,62,1,0,2,room,34.8,0,0,0,0
2024-July-02,July,Morning,Onion bulb,940.32,49,1,0,3,room,34.8,0,0,0,0
2024-July-02,July,Morning,Sweet potato,289.57,66,1,1,4,room,34.8,0,0,0,0
2024-July-02,July,Morning,Yam tuber,604.27,53,1,1,1,room,34.8,0,0,0,1
2024-July-02,July,Afternoon,Agric eggs medium size,1689.79,34,1,0,1,room,34.8,0,0,0,0
2024-July-02,July,Afternoon,Beans brown,1482.48,20,1,0,1,room,34.8,0,0,0,0
2024-July-02,July,Afternoon,Beans white black eye,1747.36,63,1,0,1,room,34.8,0,0,0,0
2024-July-02,July,Afternoon,Beef Bone in,3370.45,41,1,0,5,cold,34.8,1,0,0,0
2024-July-02,July,Afternoon,Beef boneless,5317.69,42,1,0,1,cold,34.8,0,0,0,0
2024-July-02,July,Afternoon,Catfish (obokun) fresh,5021.84,47,1,0,4,cold,34.8,0,1,0,1
2024-July-02,July,Afternoon,Catfish dried,7742.92,46,1,0,5,room,34.8,0,0,0,1
2024-July-02,July,Afternoon,Chicken Wings,3761.77,37,1,0,2,cold,34.8,0,0,0,1
2024-July-02,July,Afternoon,Tomato,1307.84,67,1,0,1,room,34.8,1,0,0,1
2024-July-02,July,Afternoon,Onion bulb,1301.34,36,1,0,5,room,34.8,0,0,0,1
2024-July-02,July,Afternoon,Sweet potato,618.31,60,1,1,1,room,34.8,0,1,0,0
2024-July-02,July,Afternoon,Yam tuber,780.33,30,1,1,1,room,34.8,0,0,0,1
2024-July-02,July,Evening,Agric eggs medium size,1570.16,31,1,0,5,room,34.8,0,0,0,0
2024-July-02,July,Evening,Beans brown,925.75,39,1,0,2,room,34.8,0,0,0,1
2024-July-02,July,Evening,Beans white black eye,1387.13,32,1,0,3,room,34.8,0,0,0,0
2024-July-02,July,Evening,Beef Bone in,3046.71,41,1,0,4,cold,34.8,0,0,0,1
2024-July-02,July,Evening,Beef boneless,4503.9,62,1,0,1,cold,34.8,1,0,0,1
2024-July-02,July,Evening,Catfish (obokun) fresh,2846.37,37,1,0,5,cold,34.8,0,0,0,1
2024-July-02,July,Evening,Catfish dried,5114.72,48,1,0,5,room,34.8,0,0,0,0
2024-July-02,July,Evening,Chicken Wings,3067.64,31,1,0,1,cold,34.8,0,0,0,0
2024-July-02,July,Evening,Tomato,1213.58,36,1,0,1,room,34.8,0,0,0,0
2024-July-02,July,Evening,Onion bulb,727.98,64,1,0,5,room,34.8,1,0,0,0
2024-July-02,July,Evening,Sweet potato,522.51,31,1,1,4,room,34.8,0,0,0,1
2024-July-02,July,Evening,Yam tuber,434.09,43,1,1,4,room,34.8,0,0,0,1
2024-July-03,July,Morning,Agric eggs medium size,2378.72,51,1,0,1,room,34.8,0,0,0,1
2024-July-03,July,Morning,Beans brown,1878.33,88,1,0,4,room,34.8,0,0,0,0
2024-July-03,July,Morning,Beans white black eye,1529.23,108,1,0,2,room,34.8,1,0,0,1
2024-July-03,July,Morning,Beef Bone in,4690.98,58,1,0,4,cold,34.8,0,0,0,0
2024-July-03,July,Morning,Beef boneless,5826.81,82,1,0,3,cold,34.8,0,0,0,1
2024-July-03,July,Morning,Catfish (obokun) fresh,4384.77,53,1,0,5,cold,34.8,0,0,0,0
2024-July-03,July,Morning,Catfish dried,7807.97,10,1,0,2,room,34.8,0,0,0,1
2024-July-03,July,Morning,Chicken Wings,3752.32,47,1,0,5,cold,34.8,1,0,0,0
2024-July-03,July,Morning,Tomato,1151.19,63,1,0,1,room,34.8,0,0,0,0
2024-July-03,July,Morning,Onion bulb,1683.66,95,1,0,5,room,34.8,1,0,0,1
2024-July-03,July,Morning,Sweet potato,518.51,69,1,1,1,room,34.8,0,0,0,0
2024-July-03,July,Morning,Yam tuber,862.75,37,1,1,4,room,34.8,0,0,0,1
2024-July-03,July,Afternoon,Agric eggs medium size,1632.25,53,1,0,3,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Beans brown,1598.65,60,1,0,1,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Beans white black eye,1744.75,37,1,0,5,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Beef Bone in,5122.38,57,1,0,2,cold,34.8,0,1,0,1
2024-July-03,July,Afternoon,Beef boneless,5823.95,60,1,0,3,cold,34.8,0,0,0,0
2024-July-03,July,Afternoon,Catfish (obokun) fresh,3854.63,51,1,0,2,cold,34.8,0,0,0,1
2024-July-03,July,Afternoon,Catfish dried,8499.56,36,1,0,3,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Chicken Wings,3587.7,10,1,0,1,cold,34.8,0,0,0,1
2024-July-03,July,Afternoon,Tomato,1177.73,53,1,0,2,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Onion bulb,1416.13,77,1,0,5,room,34.8,0,0,0,0
2024-July-03,July,Afternoon,Sweet potato,345.09,111,1,1,3,room,34.8,1,0,0,1
2024-July-03,July,Afternoon,Yam tuber,576.99,54,1,1,2,room,34.8,0,0,0,0
2024-July-03,July,Evening,Agric eggs medium size,1469.23,46,1,0,4,room,34.8,0,0,0,1
2024-July-03,July,Evening,Beans brown,1201.99,32,1,0,2,room,34.8,0,1,0,1
2024-July-03,July,Evening,Beans white black eye,991.22,39,1,0,2,room,34.8,0,0,0,0
2024-July-03,July,Evening,Beef Bone in,2011.54,47,1,0,1,cold,34.8,0,0,0,0
2024-July-03,July,Evening,Beef boneless,5362.81,80,1,0,4,cold,34.8,1,0,0,0
2024-July-03,July,Evening,Catfish (obokun) fresh,3006.84,51,1,0,4,cold,34.8,0,0,0,0
2024-July-03,July,Evening,Catfish dried,4034.3,43,1,0,5,room,34.8,1,0,0,0
2024-July-03,July,Evening,Chicken Wings,3232.17,44,1,0,5,cold,34.8,0,0,0,0
2024-July-03,July,Evening,Tomato,1781.74,19,1,0,5,room,34.8,0,0,0,0
2024-July-03,July,Evening,Onion bulb,1126.3,35,1,0,2,room,34.8,0,0,0,0
2024-July-03,July,Evening,Sweet potato,296.54,32,1,1,2,room,34.8,0,0,0,1
2024-July-03,July,Evening,Yam tuber,430.18,17,1,1,4,room,34.8,0,1,0,1
2024-July-04,July,Morning,Agric eggs medium size,2318.84,21,1,0,5,room,34.8,0,0,0,1
2024-July-04,July,Morning,Beans brown,1658.7,43,1,0,2,room,34.8,0,0,0,0
2024-July-04,July,Morning,Beans white black eye,1457.28,33,1,0,3,room,34.8,0,0,0,0
